date,time,x_edge_location,sc_bytes,c_ip,cs_method,cs_Host,cs_uri_stem,sc_status,cs_Referer,cs_User_Agent,cs_uri_query,cs_Cookie,x_edge_result_type,x_edge_request_id,x_host_header,cs_protocol,cs_bytes,time_taken,x_forwarded_for,ssl_protocol,ssl_cipher,x_edge_response_result_type,cs_protocol_version,fle_status,fle_encrypted_fields,c_port,time_to_first_byte,x_edge_detailed_result_type,sc_content_type,sc_content_len,sc_range_start,sc_range_end
2025-05-21,21:59:53,VIE50-P2,579,78.153.140.222,GET,d8bnainxtot1t.cloudfront.net,/.env,301,-,"Mozilla/5.0%20(Linux;%20Android%207.1.2;%20Redmi%205A%20Build/N2G47H)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/59.0.3071.125%20Mobile%20Safari/537.36",-,-,Redirect,zQ53b4xHyRw4Sm4xevWQvX0Qg_5s8SglI7kyEd12ec-sMvl2iukcGg==,archivesnationales-ht.com,http,220,0.002,-,-,-,Redirect,HTTP/1.1,-,-,59934,0.002,Redirect,text/html,167,-,-
2025-05-21,21:59:55,FRA56-P8,1229,78.153.140.222,GET,d8bnainxtot1t.cloudfront.net,/test,200,-,Mozilla/5.0%20(Windows%20NT%206.1;%20rv:2.0b10pre)%20Gecko/20110113%20Firefox/4.0b10pre,-,-,Error,jtb_M-SXO09MNOgy6d8T4hxH4Q6ifWpmyaUIBLtdCyr7H4kUtNm4mA==,archivesnationales-ht.com,https,157,0.317,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,57332,0.317,Error,text/html,727,-,-
2025-05-21,21:59:55,ARN56-P2,587,78.153.140.222,GET,d8bnainxtot1t.cloudfront.net,/backend/.env,301,-,Mozilla/4.0%20(compatible;%20MSIE%206.0;%20Windows%20CE;%20PPC;%20240x320)%20Opera%208.65%20%5Bnl%5D,-,-,Redirect,xBi0a2bBJUbhypRxNOhveLtsnQIsEKup2EQsOIe1VK2oisKMXYseMA==,archivesnationales-ht.com,http,166,0.000,-,-,-,Redirect,HTTP/1.1,-,-,57684,0.000,Redirect,text/html,167,-,-
2025-05-21,21:59:58,ARN56-P2,587,78.153.140.222,GET,d8bnainxtot1t.cloudfront.net,/.env.example,301,-,"Mozilla/5.0%20(Macintosh;%20U;%20PPC%20Mac%20OS%20X%2010_4_11;%20en)%20AppleWebKit/525.18%20(KHTML,%20like%20Gecko)%20Version/3.1.1%20Safari/525.18",-,-,Redirect,QRPDJ8ZdoW_9Sd0SdI7qZ9jhAFbaR-HKtL24gEpx6Zg__ZaLRrRxAw==,archivesnationales-ht.com,http,209,0.000,-,-,-,Redirect,HTTP/1.1,-,-,43858,0.000,Redirect,text/html,167,-,-
2025-05-21,21:59:54,ARN56-P2,1229,78.153.140.222,GET,d8bnainxtot1t.cloudfront.net,/.env,200,-,"Mozilla/5.0%20(Linux;%20Android%204.4.2;%20ALCATEL%20A564C%20Build/KVT49L)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/35.0.1916.122%20Mobile%20Safari/537.36",-,-,Error,jcO3JbJO87DDPcZyCPjAqyU7fALtGKnABTt3wep46QoBCxupxXtN6w==,archivesnationales-ht.com,https,225,0.344,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,44140,0.343,Error,text/html,727,-,-
2025-05-21,21:59:59,ARN56-P2,590,78.153.140.222,GET,d8bnainxtot1t.cloudfront.net,/.env.production,301,-,"Mozilla/5.0%20(Linux;%20Android%207.0;%20LGMS210%20Build/NRD90U;%20wv)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Version/4.0%20Chrome/55.0.2883.91%20Mobile%20Safari/537.36",-,-,Redirect,3xAsaONMHCzAHMFofw0Ps-RozWjaxgIMNXLufZrSW5vAAOk3mwGotA==,archivesnationales-ht.com,http,243,0.001,-,-,-,Redirect,HTTP/1.1,-,-,57398,0.001,Redirect,text/html,167,-,-
2025-05-21,21:59:57,ARN56-P2,586,78.153.140.222,GET,d8bnainxtot1t.cloudfront.net,/vendor/.env,301,-,"Mozilla/5.0%20(Linux;%20Android%207.0;%20LGMS550%20Build/NRD90U)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/55.0.2883.91%20Mobile%20Safari/537.36",-,-,Redirect,CPBBuipd57thO6OaYWBuW83Y7I6fvHr5UMyCm4gccjX2C1KHrds_sA==,archivesnationales-ht.com,http,223,0.002,-,-,-,Redirect,HTTP/1.1,-,-,49922,0.002,Redirect,text/html,167,-,-
2025-05-21,21:59:57,ARN56-P2,583,78.153.140.222,GET,d8bnainxtot1t.cloudfront.net,/app/.env,301,-,"Mozilla/5.0%20(Macintosh;%20U;%20PPC%20Mac%20OS%20X;%20en)%20AppleWebKit/312.8%20(KHTML,%20like%20Gecko)%20Safari/312.6",-,-,Redirect,kn6_uKPX8zl_nr16w8GfMr9iN7k2mKxJ_dw7Owy5L8SbD0pGLDTvTg==,archivesnationales-ht.com,http,181,0.000,-,-,-,Redirect,HTTP/1.1,-,-,33886,0.000,Redirect,text/html,167,-,-
2025-05-21,21:59:59,ARN56-P2,1229,78.153.140.222,GET,d8bnainxtot1t.cloudfront.net,/app/.env,200,-,"Mozilla/5.0%20(Macintosh;%20U;%20Intel%20Mac%20OS%20X%2010_6_6;%20ko-kr)%20AppleWebKit/533.20.25%20(KHTML,%20like%20Gecko)%20Version/5.0.4%20Safari/533.20.27",-,-,Error,e1D18M4H1RDMeotwSfjca425CXUNAhJT6_RCN3DM6VewHi8RQ7lGMg==,archivesnationales-ht.com,https,215,0.325,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,55112,0.325,Error,text/html,727,-,-
2025-05-21,21:59:57,ARN56-P2,1229,78.153.140.222,GET,d8bnainxtot1t.cloudfront.net,/backend/.env,200,-,"Mozilla/5.0%20(iPhone;%20CPU%20iPhone%20OS%2011_2%20like%20Mac%20OS%20X)%20AppleWebKit/604.4.7%20(KHTML,%20like%20Gecko)%20Version/11.0%20EdgiOS/41.41.4.0%20Mobile/15C114%20Safari/604.4.7",-,-,Error,L5qOkWNMfNFO_QSqRilFW7jBiOzXhSHIzooN2XyU40Jh9NLhO0gzMg==,archivesnationales-ht.com,https,243,0.332,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,36402,0.331,Error,text/html,727,-,-
