date,time,x_edge_location,sc_bytes,c_ip,cs_method,cs_Host,cs_uri_stem,sc_status,cs_Referer,cs_User_Agent,cs_uri_query,cs_Cookie,x_edge_result_type,x_edge_request_id,x_host_header,cs_protocol,cs_bytes,time_taken,x_forwarded_for,ssl_protocol,ssl_cipher,x_edge_response_result_type,cs_protocol_version,fle_status,fle_encrypted_fields,c_port,time_to_first_byte,x_edge_detailed_result_type,sc_content_type,sc_content_len,sc_range_start,sc_range_end
2025-04-08,21:04:13,MIA3-C3,483,34.73.5.237,GET,d8bnainxtot1t.cloudfront.net,//news/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/78.0.3904.108%20Safari/537.36",-,-,Error,YZNNlPT6QmWOz8nZunMtqPT54YrptWA8KrnEHi0_9LhB1Kipwd1g0g==,archivesnationales-ht.com,https,360,0.128,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,64105,0.128,Error,application/xml,-,-,-
2025-04-08,21:04:13,MIA3-C3,483,34.73.5.237,GET,d8bnainxtot1t.cloudfront.net,//2018/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/78.0.3904.108%20Safari/537.36",-,-,Error,K4D4JnA_pr3GNJyVmsYFkkpfzSJ81nOmsHVHi5iBv_ZSMI4BCJdu2g==,archivesnationales-ht.com,https,360,0.104,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,64105,0.104,Error,application/xml,-,-,-
2025-04-08,21:04:13,MIA3-C3,483,34.73.5.237,GET,d8bnainxtot1t.cloudfront.net,//2019/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/78.0.3904.108%20Safari/537.36",-,-,Error,RhQdvAzQDFrOX6paubuFML0XdjAXdMRYBNMtbs6nWZ9ws_Gw7VyZWw==,archivesnationales-ht.com,https,360,0.109,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,64105,0.109,Error,application/xml,-,-,-
2025-04-08,21:04:13,MIA3-C3,483,34.73.5.237,GET,d8bnainxtot1t.cloudfront.net,//shop/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/78.0.3904.108%20Safari/537.36",-,-,Error,-4RJ5rndxaYOvB32ZEtT8fZ9sDvSyCFe_sF8NocsQ9I1KYHq3n9cHA==,archivesnationales-ht.com,https,360,0.079,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,64105,0.079,Error,application/xml,-,-,-
2025-04-08,21:04:14,MIA3-C3,483,34.73.5.237,GET,d8bnainxtot1t.cloudfront.net,//wp1/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/78.0.3904.108%20Safari/537.36",-,-,Error,gJRSzdsG-gs7IF2x1fXFW6V1g0BJdWBdCkhgBEPNN5XcSZzn9nrGBg==,archivesnationales-ht.com,https,359,0.059,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,64105,0.059,Error,application/xml,-,-,-
2025-04-08,21:04:14,MIA3-C3,483,34.73.5.237,GET,d8bnainxtot1t.cloudfront.net,//test/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/78.0.3904.108%20Safari/537.36",-,-,Error,v5APMHw3x3rzX2CERl1c0PEY22AqUzUh3XUGrBH5JGrQqbwTDSXN-w==,archivesnationales-ht.com,https,360,0.110,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,64105,0.110,Error,application/xml,-,-,-
2025-04-08,21:04:14,MIA3-C3,483,34.73.5.237,GET,d8bnainxtot1t.cloudfront.net,//media/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/78.0.3904.108%20Safari/537.36",-,-,Error,lBNY9Xh5kUy-_WQGEqFjrexRDz4Y88vTFnESP7OprnXE7R8CuV_4-A==,archivesnationales-ht.com,https,361,0.114,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,64105,0.114,Error,application/xml,-,-,-
2025-04-08,21:04:14,MIA3-C3,483,34.73.5.237,GET,d8bnainxtot1t.cloudfront.net,//wp2/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/78.0.3904.108%20Safari/537.36",-,-,Error,1MYugpUWoi8zKKqo0jY4JgV6za-NlmK2tOPcWANYPGha7RkLP-xTvg==,archivesnationales-ht.com,https,359,0.109,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,64105,0.109,Error,application/xml,-,-,-
2025-04-08,21:04:14,MIA3-C3,483,34.73.5.237,GET,d8bnainxtot1t.cloudfront.net,//site/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/78.0.3904.108%20Safari/537.36",-,-,Error,tYFCkWoEyupoLxlJeTCt2DrHYNISXFJHhy8izGaoBtftawV5C5FjMw==,archivesnationales-ht.com,https,360,0.109,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,64105,0.109,Error,application/xml,-,-,-
2025-04-08,21:04:14,MIA3-C3,483,34.73.5.237,GET,d8bnainxtot1t.cloudfront.net,//cms/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/78.0.3904.108%20Safari/537.36",-,-,Error,S_AM_moW-PPOGXNXbGacFSsf7oR-IfokCghxLNuN97eCA1Qcg7ydiA==,archivesnationales-ht.com,https,359,0.107,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,64105,0.107,Error,application/xml,-,-,-
2025-04-08,21:04:14,MIA3-C3,483,34.73.5.237,GET,d8bnainxtot1t.cloudfront.net,//sito/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/78.0.3904.108%20Safari/537.36",-,-,Error,uaOmml8kZVcGzygzt-iS8urQg2z6HoznMxyP36ct_our5YYSySUtOw==,archivesnationales-ht.com,https,360,0.107,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,64105,0.107,Error,application/xml,-,-,-
2025-03-21,02:21:26,BLR50-P2,1226,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,/,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Hit,BabNWOPFQbHCx0l7rLzqByQC0wfHc9s9ffOkFIACZ_V9zt4dp84SOQ==,archivesnationales-ht.com,https,327,0.001,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Hit,HTTP/1.1,-,-,62811,0.001,Hit,text/html,727,-,-
2025-03-21,02:21:27,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,3JmfKRtH0S1jFwUMK8MT1R5S4q1j3QptEVpBTk3aqWSuSnaZWozXjw==,archivesnationales-ht.com,https,355,0.608,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.608,Error,application/xml,-,-,-
2025-03-21,02:21:28,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//xmlrpc.php,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",rsd,-,Error,PydfjUXf1GnVa_uuq-AIY7JV7T2taR-cPKmWGTzcN38x242nOv8-jw==,archivesnationales-ht.com,https,342,0.607,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.607,Error,application/xml,-,-,-
2025-03-21,02:21:28,BLR50-P2,1226,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,/,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Hit,GPk0Ec5fChQCU7rmQlJF8QLVmjFvynQSshlH2zN0DasbhJ65eQ8JeQ==,archivesnationales-ht.com,https,327,0.001,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Hit,HTTP/1.1,-,-,62811,0.001,Hit,text/html,727,-,-
2025-03-21,02:21:28,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//blog/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,LNgNSKUhQMxJjYmW1LWyM31Vbn4tghKCcZAccGwofdTxZO0AZ1XtIQ==,archivesnationales-ht.com,https,360,0.679,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.679,Error,application/xml,-,-,-
2025-03-21,02:21:29,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//web/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,MTe2IpbKRoCwwxieAAZE6ZkU-JRyJzR5DrLeXJIagnairhKGya7b3g==,archivesnationales-ht.com,https,359,0.635,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.635,Error,application/xml,-,-,-
2025-03-21,02:21:30,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//wordpress/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,RTQR_VEu0i579NANCf31JzlLlKtc8i7-Eu3A0TncwIhZiKKG5gtZrw==,archivesnationales-ht.com,https,365,0.608,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.608,Error,application/xml,-,-,-
2025-03-21,02:21:30,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//website/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,Li9086pDI61Ul-ybybdDxeAFpSVDdo2QMcZdL9_-DHOc-LQci2pS8w==,archivesnationales-ht.com,https,363,0.616,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.616,Error,application/xml,-,-,-
2025-03-21,02:21:31,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//wp/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,XagC0Nu2mYKHZu8Ah_yNWjKNe_1oQl3tjjPWkvMHLthyG80ahERNkA==,archivesnationales-ht.com,https,358,0.607,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.607,Error,application/xml,-,-,-
2025-03-21,02:21:32,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//news/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,9l9ScYL2aQMlGfWbIXSSUzKR7j_6RCNW6i0Ci-8RqQPhCKIr6n74Qg==,archivesnationales-ht.com,https,360,0.669,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.669,Error,application/xml,-,-,-
2025-03-21,02:21:32,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//2020/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,dn3rZUncstlWuz-pUPgMA2oqZQwXjZq8FDilJmwGHYUmFAqyBDbvPw==,archivesnationales-ht.com,https,360,0.658,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.657,Error,application/xml,-,-,-
2025-03-21,02:21:33,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//2019/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,c7nzH9-tz1RkDOimtxODUA_4xlfSXPf7L6NDZQ-YVRsMALHGA7E7oQ==,archivesnationales-ht.com,https,360,0.598,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.598,Error,application/xml,-,-,-
2025-03-21,02:21:33,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//shop/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,pldfeHyMI4OmPh7gQXUMxOyrMpSUepZ_keXJ6gLx9wud8xUlSMaNOQ==,archivesnationales-ht.com,https,360,0.606,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.606,Error,application/xml,-,-,-
2025-03-21,02:21:34,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//wp1/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,ZQ2fSNYofF3tX2VaCnWuPw1d9-qr2K1Fk8SrzMSzjJj0YV2s8yGx-g==,archivesnationales-ht.com,https,359,0.674,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.674,Error,application/xml,-,-,-
2025-03-21,02:21:35,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//test/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,tyvMY4nDLcCHyVK-L8jjuxJSaxTrBsZQlY-WiCvxK5Vd3O_Zfop7Nw==,archivesnationales-ht.com,https,360,0.643,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.643,Error,application/xml,-,-,-
2025-03-21,02:21:35,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//wp2/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,avqoT6Q6Uc3NXa3aKyfBWOQOABivrEu8Zf6d_NG7Fls-fdK_hXVSaw==,archivesnationales-ht.com,https,359,0.607,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.607,Error,application/xml,-,-,-
2025-03-21,02:21:36,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//site/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,f4es8UG1hPgSmAsVdm0x8dQ2SHJRxa420Fu7twdOa1bEMOWwnpVivA==,archivesnationales-ht.com,https,360,0.653,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.653,Error,application/xml,-,-,-
2025-03-21,02:21:37,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//cms/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,fW7ghTHk2Qxr6XdUw6JbKOXAFGZ9N6UsFMkBfSPhbNRZnO30BlDKZw==,archivesnationales-ht.com,https,359,0.657,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.656,Error,application/xml,-,-,-
2025-03-21,02:21:37,BLR50-P2,484,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,//sito/wp-includes/wlwmanifest.xml,403,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Error,c9rLN3k0UWexooeKUjGnKsmhefF4SWrWKt00Xz9OYS73tQ6nQBv-Bw==,archivesnationales-ht.com,https,360,0.658,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,Error,HTTP/1.1,-,-,62811,0.658,Error,application/xml,-,-,-
2025-03-21,02:21:26,BLR50-P2,575,139.59.22.135,GET,d8bnainxtot1t.cloudfront.net,/,301,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Redirect,ld_NrIGMEag_RB0hZfhIhDPEsaSDcDGX1K91SGSXAk_qOic1bXNxiQ==,archivesnationales-ht.com,http,327,0.002,-,-,-,Redirect,HTTP/1.1,-,-,62783,0.002,Redirect,text/html,167,-,-
2025-05-07,12:30:56,SEA900-P3,571,34.169.113.242,GET,d8bnainxtot1t.cloudfront.net,/,301,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/89.0.4389.114%20Safari/537.36",-,-,Redirect,ifLlNEcofFZiuiDGLWg7d6PsLIjY5H0y9I7Mx0nplREa-6KgK_Hf4w==,archivesnationales-ht.com,http,327,0.009,-,-,-,Redirect,HTTP/1.1,-,-,59192,0.001,Redirect,text/html,167,-,-
