date,time,x_edge_location,sc_bytes,c_ip,cs_method,cs_Host,cs_uri_stem,sc_status,cs_Referer,cs_User_Agent,cs_uri_query,cs_Cookie,x_edge_result_type,x_edge_request_id,x_host_header,cs_protocol,cs_bytes,time_taken,x_forwarded_for,ssl_protocol,ssl_cipher,x_edge_response_result_type,cs_protocol_version,fle_status,fle_encrypted_fields,c_port,time_to_first_byte,x_edge_detailed_result_type,sc_content_type,sc_content_len,sc_range_start,sc_range_end
2025-06-08,01:09:24,SEA900-P3,1083,69.171.231.8,GET,d8bnainxtot1t.cloudfront.net,/robots.txt,200,-,facebookexternalhit/1.1%20(+http://www.facebook.com/externalhit_uatext.php),-,-,Error,8rWvKhrutjgJKLfAZHd0ZjQxiUGZWgX-xIh9l4B3qmhYm8ZqfX9iiA==,archivesnationales-ht.com,https,113,0.224,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,61862,0.224,Error,text/html,727,-,-
2025-06-09,17:18:35,ATL59-P13,1074,69.63.189.41,GET,d8bnainxtot1t.cloudfront.net,/robots.txt,200,-,facebookexternalhit/1.1%20(+http://www.facebook.com/externalhit_uatext.php),-,-,Error,KoQ7FVTN2IPGP2HfPqkES3oRzg-XdDNRsvFlRd68xb0OfzCj6N-aHw==,archivesnationales-ht.com,https,113,0.199,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,62880,0.199,Error,text/html,727,-,-
2025-06-07,05:04:27,SEA900-P3,1073,69.171.230.2,GET,d8bnainxtot1t.cloudfront.net,/robots.txt,200,-,facebookexternalhit/1.1%20(+http://www.facebook.com/externalhit_uatext.php),-,-,Error,5k_0_VY2P40b8VzI-0yhkMm8KwV7jjzgYcTMaM0JQy5LKHBJYQz9cA==,archivesnationales-ht.com,https,113,0.499,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,63592,0.499,Error,text/html,727,-,-
2025-05-21,12:05:48,OTP50-P1,1252,49.113.92.226,GET,d8bnainxtot1t.cloudfront.net,/fav-icon.ico,200,-,Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20Chrome/120.0.0.0,-,-,Error,YosYi8CN0cxa0zPqEIEydc0llWYNsRoZv_FmNIyKCYo6qeaXp4OESg==,archivesnationales-ht.com,https,241,0.341,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,37976,0.341,Error,text/html,727,-,-
2025-03-21,08:07:56,IAD55-P6,570,4.43.184.114,GET,d8bnainxtot1t.cloudfront.net,/,301,-,Mozilla/4.0%20(compatible;%20MSIE%206.0;%20Windows%20NT%205.1;%20SV1;%20.NET%20CLR%201.1.4322;%20.NET%20CLR%202.0.50728),-,-,Redirect,bWgRZFlYr8Y6mgT_gNb8m0XP5d6EMiy-26xAQ_PJvpeGFPy7R5IW0A==,archivesnationales-ht.com,http,172,0.000,-,-,-,Redirect,HTTP/1.0,-,-,30846,0.000,Redirect,text/html,167,-,-
2025-03-28,11:07:22,DFW59-P1,570,4.43.184.114,GET,d8bnainxtot1t.cloudfront.net,/,301,-,Mozilla/4.0%20(compatible;%20MSIE%206.0;%20Windows%20NT%205.1;%20SV1;%20.NET%20CLR%201.1.4322;%20.NET%20CLR%202.0.50728),-,-,Redirect,vSIO4IosoXQ4_i-lUojoq-8nPU7O4X6SUM75CuCxY2uhqRskYCcsEw==,archivesnationales-ht.com,http,172,0.002,-,-,-,Redirect,HTTP/1.0,-,-,47283,0.002,Redirect,text/html,167,-,-
2025-04-11,17:10:05,DFW59-P1,570,4.43.184.114,GET,d8bnainxtot1t.cloudfront.net,/,301,-,Mozilla/4.0%20(compatible;%20MSIE%206.0;%20Windows%20NT%205.1;%20SV1;%20.NET%20CLR%201.1.4322;%20.NET%20CLR%202.0.50728),-,-,Redirect,3NEQUuzL_WipZ8DCpdKcB-6XsgW31pWSQKZk8bzM5ugVSM1-UFCK9Q==,archivesnationales-ht.com,http,172,0.002,-,-,-,Redirect,HTTP/1.0,-,-,59938,0.002,Redirect,text/html,167,-,-
2025-04-18,20:04:25,DFW59-P1,570,4.43.184.114,GET,d8bnainxtot1t.cloudfront.net,/,301,-,Mozilla/4.0%20(compatible;%20MSIE%206.0;%20Windows%20NT%205.1;%20SV1;%20.NET%20CLR%201.1.4322;%20.NET%20CLR%202.0.50728),-,-,Redirect,ZGPfva5LKP2Q44f2UaT2Ka6z6M20yxXMCTM5YxTiq4Tc-Gf2shdp0w==,archivesnationales-ht.com,http,172,0.002,-,-,-,Redirect,HTTP/1.0,-,-,44575,0.002,Redirect,text/html,167,-,-
2025-05-03,02:03:56,DFW59-P1,570,4.43.184.114,GET,d8bnainxtot1t.cloudfront.net,/,301,-,Mozilla/4.0%20(compatible;%20MSIE%206.0;%20Windows%20NT%205.1;%20SV1;%20.NET%20CLR%201.1.4322;%20.NET%20CLR%202.0.50728),-,-,Redirect,p8e9U_w-8BJqTHOSZNk8TpzckjK6KpwSHs3zc8m1Nq8-5hiBRKbGeQ==,archivesnationales-ht.com,http,172,0.001,-,-,-,Redirect,HTTP/1.0,-,-,11807,0.001,Redirect,text/html,167,-,-
2025-05-10,05:07:49,DFW59-P1,570,4.43.184.114,GET,d8bnainxtot1t.cloudfront.net,/,301,-,Mozilla/4.0%20(compatible;%20MSIE%206.0;%20Windows%20NT%205.1;%20SV1;%20.NET%20CLR%201.1.4322;%20.NET%20CLR%202.0.50728),-,-,Redirect,mDXgvHQn6CblSFDxP4hskdaPAZ82XKR1WMvoS7KbfenCrVr5T15ksQ==,archivesnationales-ht.com,http,172,0.002,-,-,-,Redirect,HTTP/1.0,-,-,47273,0.002,Redirect,text/html,167,-,-
2025-05-30,16:20:14,DFW59-P1,1075,173.252.87.4,GET,d8bnainxtot1t.cloudfront.net,/robots.txt,200,-,facebookexternalhit/1.1%20(+http://www.facebook.com/externalhit_uatext.php),-,-,Error,YFGnXlqEbzpeZTFG97yuaXrnsUX87o2FqOwGzELySNiiPyjCEq4i_Q==,archivesnationales-ht.com,https,113,0.203,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,59000,0.203,Error,text/html,727,-,-
2025-06-06,09:03:55,IAD55-P6,1073,69.171.249.1,GET,d8bnainxtot1t.cloudfront.net,/robots.txt,200,-,facebookexternalhit/1.1%20(+http://www.facebook.com/externalhit_uatext.php),-,-,Error,u2CoKANz7eGt5K9r0g52_gqjUSCF0g6Arsp9dRjXXhGyP8o1vG36MQ==,archivesnationales-ht.com,https,113,0.088,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,61194,0.088,Error,text/html,727,-,-
2025-06-10,13:27:01,DFW59-P1,1075,173.252.87.3,GET,d8bnainxtot1t.cloudfront.net,/robots.txt,200,-,facebookexternalhit/1.1%20(+http://www.facebook.com/externalhit_uatext.php),-,-,Error,146KpLmkVAFSkONzyOglxGN315LT31VkTPG2Tq2QrxYJUdI9tMEU3Q==,archivesnationales-ht.com,https,113,0.230,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,58612,0.230,Error,text/html,727,-,-
2025-06-11,09:27:36,ATL59-P12,1075,69.63.189.9,GET,d8bnainxtot1t.cloudfront.net,/robots.txt,200,-,facebookexternalhit/1.1%20(+http://www.facebook.com/externalhit_uatext.php),-,-,Error,8_7xteF6veTPCrSSvfVKwv4psuDTFUzFA7_ZTtvsyHrLStTmJJJf7Q==,archivesnationales-ht.com,https,113,0.193,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,48026,0.193,Error,text/html,727,-,-
