date,time,x_edge_location,sc_bytes,c_ip,cs_method,cs_Host,cs_uri_stem,sc_status,cs_Referer,cs_User_Agent,cs_uri_query,cs_Cookie,x_edge_result_type,x_edge_request_id,x_host_header,cs_protocol,cs_bytes,time_taken,x_forwarded_for,ssl_protocol,ssl_cipher,x_edge_response_result_type,cs_protocol_version,fle_status,fle_encrypted_fields,c_port,time_to_first_byte,x_edge_detailed_result_type,sc_content_type,sc_content_len,sc_range_start,sc_range_end
2025-06-04,15:54:50,SIN2-P3,1239,124.222.209.139,GET,d8bnainxtot1t.cloudfront.net,/,200,http://archivesnationales-ht.com,"Mozilla/5.0%20(Linux;%20Android%2010;%20LIO-AN00%20Build/HUAWEILIO-AN00;%20wv)%20MicroMessenger%20Weixin%20QQ%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Version/4.0%20Chrome/78.0.3904.62%20XWEB/2692%20MMWEBSDK/200901%20Mobile%20Safari/537.36",-,-,RefreshHit,dbzD_PGagfZfTnhlNjpVtomjkXMHUp-WigKeGmfD8GZO-Pt_M9Ga-A==,archivesnationales-ht.com,https,359,0.705,-,TLSv1.3,TLS_AES_128_GCM_SHA256,RefreshHit,HTTP/1.1,-,-,43362,0.705,RefreshHit,text/html,727,-,-
2025-06-04,15:54:48,NRT20-P4,570,124.222.209.139,GET,d8bnainxtot1t.cloudfront.net,/,301,-,"Mozilla/5.0%20(Linux;%20Android%2010;%20LIO-AN00%20Build/HUAWEILIO-AN00;%20wv)%20MicroMessenger%20Weixin%20QQ%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Version/4.0%20Chrome/78.0.3904.62%20XWEB/2692%20MMWEBSDK/200901%20Mobile%20Safari/537.36",-,-,Redirect,iMBBEeXEKSJTfgxohsgap5GfOErcn98ePwQhU8m_cFh1wEkSxUIsRw==,archivesnationales-ht.com,http,316,0.001,-,-,-,Redirect,HTTP/1.1,-,-,47636,0.001,Redirect,text/html,167,-,-
2025-04-01,09:39:48,SFO53-P4,1222,123.207.198.35,GET,d8bnainxtot1t.cloudfront.net,/,200,http://archivesnationales-ht.com,"Mozilla/5.0%20(Linux;%20Android%2010;%20LIO-AN00%20Build/HUAWEILIO-AN00;%20wv)%20MicroMessenger%20Weixin%20QQ%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Version/4.0%20Chrome/78.0.3904.62%20XWEB/2692%20MMWEBSDK/200901%20Mobile%20Safari/537.36",-,-,Hit,chMNCGwtgJcsmqpBY4mf-RsC0q2RCRazUlX9CkixiEG5hK3bwt_Keg==,archivesnationales-ht.com,https,359,0.001,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/1.1,-,-,53018,0.001,Hit,text/html,727,-,-
2025-04-01,09:39:47,SFO53-P4,570,123.207.198.35,GET,d8bnainxtot1t.cloudfront.net,/,301,-,"Mozilla/5.0%20(Linux;%20Android%2010;%20LIO-AN00%20Build/HUAWEILIO-AN00;%20wv)%20MicroMessenger%20Weixin%20QQ%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Version/4.0%20Chrome/78.0.3904.62%20XWEB/2692%20MMWEBSDK/200901%20Mobile%20Safari/537.36",-,-,Redirect,qPOlENI-HNOwkOdOjxyDpb4Yu6A4U-5WKrTel9e5EJ4X0YfV3-V-oA==,archivesnationales-ht.com,http,316,0.000,-,-,-,Redirect,HTTP/1.1,-,-,35106,0.000,Redirect,text/html,167,-,-
2025-04-22,02:49:23,ARN56-P2,1223,192.36.173.21,GET,d8bnainxtot1t.cloudfront.net,/robots.txt,200,http://archivesnationales-ht.com/robots.txt,Mozilla/5.0%20(Windows%20NT%206.1;%20Win64;%20x64;%20rv:109.0)%20Gecko/20100101%20Firefox/115,-,-,Error,Gfbik5CC-82oAeDQPnPlpaZJwvLLbEfSElwWJa4q8pj8Fs3Mq2Yh9g==,archivesnationales-ht.com,https,317,0.403,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,59721,0.403,Error,text/html,727,-,-
2025-04-22,02:49:23,ARN56-P2,570,192.36.198.147,GET,d8bnainxtot1t.cloudfront.net,/,301,-,Mozilla/5.0%20(Windows%20NT%206.1;%20Win64;%20x64;%20rv:109.0)%20Gecko/20100101%20Firefox/115,-,-,Redirect,ukX52CtzNZFw2tUfafONXTvf4BkTbI_1_5-nkq-85PaBoivZJg03fw==,archivesnationales-ht.com,http,274,0.001,-,-,-,Redirect,HTTP/1.1,-,-,38309,0.001,Redirect,text/html,167,-,-
2025-04-22,02:49:23,ARN56-P2,580,192.121.135.97,GET,d8bnainxtot1t.cloudfront.net,/robots.txt,301,-,Mozilla/5.0%20(Windows%20NT%206.1;%20Win64;%20x64;%20rv:109.0)%20Gecko/20100101%20Firefox/115,-,-,Redirect,FRMNS46T0M4eH4qhgkljBBVLUKaNTWDEYfgkZrfGF47BE9RvCfak3Q==,archivesnationales-ht.com,http,263,0.000,-,-,-,Redirect,HTTP/1.1,-,-,54011,0.000,Redirect,text/html,167,-,-
2025-04-22,02:49:23,ARN56-P2,1244,192.36.207.10,GET,d8bnainxtot1t.cloudfront.net,/,200,http://archivesnationales-ht.com/,Mozilla/5.0%20(Windows%20NT%206.1;%20Win64;%20x64;%20rv:109.0)%20Gecko/20100101%20Firefox/115,-,-,Hit,FJBDzIAJS7bQcANHJt8r7Pyp4kMp7LsN8bAuVd95HsuzWP2ruefenA==,archivesnationales-ht.com,https,318,0.020,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/1.1,-,-,51541,0.020,Hit,text/html,727,-,-
2025-05-01,14:13:20,NRT20-P4,570,124.220.171.34,GET,d8bnainxtot1t.cloudfront.net,/,301,-,"Mozilla/5.0%20(Linux;%20Android%2010;%20LIO-AN00%20Build/HUAWEILIO-AN00;%20wv)%20MicroMessenger%20Weixin%20QQ%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Version/4.0%20Chrome/78.0.3904.62%20XWEB/2692%20MMWEBSDK/200901%20Mobile%20Safari/537.36",-,-,Redirect,BTnmcV2pvl3ZgmhX36_D73I68O6VE-9rbOkHuoibps4swTdhXH54fg==,archivesnationales-ht.com,http,316,0.000,-,-,-,Redirect,HTTP/1.1,-,-,59574,0.000,Redirect,text/html,167,-,-
2025-05-01,14:13:26,NRT20-P4,1245,124.220.171.34,GET,d8bnainxtot1t.cloudfront.net,/,200,http://archivesnationales-ht.com,"Mozilla/5.0%20(Linux;%20Android%2010;%20LIO-AN00%20Build/HUAWEILIO-AN00;%20wv)%20MicroMessenger%20Weixin%20QQ%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Version/4.0%20Chrome/78.0.3904.62%20XWEB/2692%20MMWEBSDK/200901%20Mobile%20Safari/537.36",-,-,Hit,PUUlD2tZ4lYl72y8yk1wFvR8JI8BG86iRLC5qIP0uXu8gEok7Srg8Q==,archivesnationales-ht.com,https,359,0.001,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/1.1,-,-,60590,0.001,Hit,text/html,727,-,-
