date,time,x_edge_location,sc_bytes,c_ip,cs_method,cs_Host,cs_uri_stem,sc_status,cs_Referer,cs_User_Agent,cs_uri_query,cs_Cookie,x_edge_result_type,x_edge_request_id,x_host_header,cs_protocol,cs_bytes,time_taken,x_forwarded_for,ssl_protocol,ssl_cipher,x_edge_response_result_type,cs_protocol_version,fle_status,fle_encrypted_fields,c_port,time_to_first_byte,x_edge_detailed_result_type,sc_content_type,sc_content_len,sc_range_start,sc_range_end
2025-04-13,04:03:44,LHR61-P7,1227,154.83.103.201,GET,d8bnainxtot1t.cloudfront.net,/livechat/,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/91.0.4472.124%20Safari/537.36",-,-,Error,VWaYRu-D52mQ9mX07Ad8N8F_8jgOByNn4o8JbEgMnfNfE4_ybX7_Eg==,archivesnationales-ht.com,https,236,0.259,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,50610,0.259,Error,text/html,727,-,-
2025-04-13,04:03:44,LHR61-P7,1227,154.83.103.201,GET,d8bnainxtot1t.cloudfront.net,/matomo.php,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/91.0.4472.124%20Safari/537.36",-,-,Error,q---hmuo2wYp3kDjj7jpTqnJJ1bOlN46oJMRML4PBZvRnncL9ED4Og==,archivesnationales-ht.com,https,237,0.254,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,50610,0.254,Error,text/html,727,-,-
2025-04-13,04:03:44,LHR61-P7,1227,154.83.103.201,GET,d8bnainxtot1t.cloudfront.net,/piwik.php,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/91.0.4472.124%20Safari/537.36",-,-,Error,LB6eRd--S4O3jVd_GeHpeUVGAPbcPnStvgVRRUEhy1dAc4QOhfP39Q==,archivesnationales-ht.com,https,236,0.262,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,50610,0.262,Error,text/html,727,-,-
2025-04-13,04:03:45,LHR61-P7,1227,154.83.103.201,GET,d8bnainxtot1t.cloudfront.net,/mailchimp/subscribe,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/91.0.4472.124%20Safari/537.36",-,-,Error,kIwiIe0_17uRxaEWspqh09_TJwqfOcPUVMpE6Dwci8OpKWYxiL-ZrQ==,archivesnationales-ht.com,https,246,0.259,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,50610,0.259,Error,text/html,727,-,-
2025-04-13,04:03:45,LHR61-P7,1227,154.83.103.201,GET,d8bnainxtot1t.cloudfront.net,/newrelic/,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/91.0.4472.124%20Safari/537.36",-,-,Error,Ggin_ZNOOrA4nRTnrpnHCssio9QrpBfw6U6pNApY60kuqjcNnFRdTg==,archivesnationales-ht.com,https,236,0.260,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,50610,0.260,Error,text/html,727,-,-
2025-04-13,04:03:45,LHR61-P7,1227,154.83.103.201,GET,d8bnainxtot1t.cloudfront.net,/lua_status,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/91.0.4472.124%20Safari/537.36",-,-,Error,0qSWD5OTjhSiBAAwm2YXz0XBz3UULc5gx4WFYxpuwX__g_ZLO-lFrw==,archivesnationales-ht.com,https,237,0.268,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,50610,0.268,Error,text/html,727,-,-
2025-04-13,04:03:46,LHR61-P7,1227,154.83.103.201,GET,d8bnainxtot1t.cloudfront.net,/paypal/ipn,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/91.0.4472.124%20Safari/537.36",-,-,Error,Rd60dNB7HDHjYztwp7Ezcb9AA8D7aZjAvNiim8KKQMsq4xKnjWBFlg==,archivesnationales-ht.com,https,237,0.256,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,50610,0.256,Error,text/html,727,-,-
2025-04-13,04:03:46,LHR61-P7,1227,154.83.103.201,GET,d8bnainxtot1t.cloudfront.net,/login_up.php3,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/91.0.4472.124%20Safari/537.36",-,-,Error,T2UNGkzC6jHXTz6uJzjGeg9TsAmRNhkzUfLK0QqEy8MZpaT6V8PkPA==,archivesnationales-ht.com,https,240,0.255,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,50610,0.255,Error,text/html,727,-,-
2025-04-13,04:03:46,LHR61-P7,1227,154.83.103.201,GET,d8bnainxtot1t.cloudfront.net,/plesk-stat/,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/91.0.4472.124%20Safari/537.36",-,-,Error,TbGKa8cDiFOh9KQx0Fsrpxty2ezhMmr_yy-eVd8LUqhV5IebAYdzMg==,archivesnationales-ht.com,https,238,0.265,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,50610,0.265,Error,text/html,727,-,-
2025-04-13,04:03:47,LHR61-P7,1227,154.83.103.201,GET,d8bnainxtot1t.cloudfront.net,/.well-known/shopify/,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/91.0.4472.124%20Safari/537.36",-,-,Error,zkHwwkTKaN_EWdlei2lKcU2kzIurSj-WsYnCV9erA_x5v7LvjwxW2w==,archivesnationales-ht.com,https,247,0.259,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,50610,0.259,Error,text/html,727,-,-
2025-04-13,04:03:47,LHR61-P7,1227,154.83.103.201,GET,d8bnainxtot1t.cloudfront.net,/sitemap.xml,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/91.0.4472.124%20Safari/537.36",-,-,Error,EVDj9_tjE9YROY78qvugsyYBpisXqJXm_teF-I3SJ9TBY55i0iFjfg==,archivesnationales-ht.com,https,238,0.260,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,50610,0.260,Error,text/html,727,-,-
2025-04-13,04:03:47,LHR61-P7,1227,154.83.103.201,GET,d8bnainxtot1t.cloudfront.net,/.well-known/stripe/,200,-,"Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/91.0.4472.124%20Safari/537.36",-,-,Error,ZyuxQyC7zT-nvPSo4Myb5XGiaG94aHu8GhM9BPpBzp_LjNUuyALGMw==,archivesnationales-ht.com,https,246,0.263,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,50610,0.263,Error,text/html,727,-,-
